/home/jegou/SemProj2/venvs/myenv/lib/python3.10/site-packages/gymnasium/wrappers/record_video.py:94: UserWarning: [33mWARN: Overwriting existing videos at /home/jegou/SemProj2/videoRL folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
Moviepy - Building video /home/jegou/SemProj2/videoRL/test-video-episode-0.mp4.
Moviepy - Writing video /home/jegou/SemProj2/videoRL/test-video-episode-0.mp4

t:   0%|          | 0/62 [00:00<?, ?it/s, now=None]t:   3%|▎         | 2/62 [00:00<00:09,  6.37it/s, now=None]t:   5%|▍         | 3/62 [00:00<00:08,  7.36it/s, now=None]t:  52%|█████▏    | 32/62 [00:00<00:00, 93.46it/s, now=None]t:  98%|█████████▊| 61/62 [00:00<00:00, 152.72it/s, now=None]                                                             Moviepy - Done !
Moviepy - video ready /home/jegou/SemProj2/videoRL/test-video-episode-0.mp4
[Episode    0] total reward = 25.831388, length = 60

[    0 /  3001]
----------------------------------
actor loss = 13.733689
critic loss = 1499.776367
entropy = 8.448282
mean return = 0.129157
mean length = 0.30

Saving the model ... Done.

[Episode 1638] total reward = 224.460999, length = 500
[Episode 1639] total reward = 223.724182, length = 500
[Episode 1640] total reward = 219.968536, length = 500
[Episode 1641] total reward = 222.838165, length = 500
[Episode 1642] total reward = 228.513489, length = 500
[Episode 1643] total reward = 30.398067, length = 68
[Episode 1644] total reward = 224.140289, length = 500
[Episode 1645] total reward = 46.215607, length = 107
[Episode 1646] total reward = 31.356228, length = 71
[Episode 1647] total reward = 25.402136, length = 61
[Episode 1648] total reward = 221.899841, length = 500
[Episode 1649] total reward = 223.545135, length = 500
[Episode 1650] total reward = 223.181168, length = 500
[Episode 1651] total reward = 31.777254, length = 71
[Episode 1652] total reward = 24.449478, length = 56
[Episode 1653] total reward = 229.068115, length = 500
[Episode 1654] total reward = 220.329330, length = 500
[Episode 1655] total reward = 43.223904, length = 98
[Episode 1656] total reward = 21.162701, length = 56
[Episode 1657] total reward = 225.764435, length = 500
[Episode 1658] total reward = 223.939728, length = 500
[Episode 1659] total reward = 224.711456, length = 500
[Episode 1660] total reward = 223.079666, length = 500
[Episode 1661] total reward = 222.766876, length = 500
[Episode 1662] total reward = 27.261816, length = 61
[Episode 1663] total reward = 32.474869, length = 73
[Episode 1664] total reward = 223.574646, length = 500
[Episode 1665] total reward = 50.659836, length = 115
[Episode 1666] total reward = 26.857048, length = 62
[Episode 1667] total reward = 33.283028, length = 77
[Episode 1668] total reward = 223.760651, length = 500
[Episode 1669] total reward = 233.130066, length = 500
[Episode 1670] total reward = 28.653887, length = 63
[Episode 1671] total reward = 38.549984, length = 84
[Episode 1672] total reward = 227.442673, length = 500
[Episode 1673] total reward = 34.252422, length = 76
[Episode 1674] total reward = 30.590084, length = 67
[Episode 1675] total reward = 33.844639, length = 75
[Episode 1676] total reward = 227.396683, length = 500
[Episode 1677] total reward = 221.993896, length = 500
[Episode 1678] total reward = 225.578705, length = 500
[Episode 1679] total reward = 26.426970, length = 61
[Episode 1680] total reward = 228.309708, length = 500
[Episode 1681] total reward = 227.838470, length = 500
[Episode 1682] total reward = 224.235748, length = 500
[Episode 1683] total reward = 25.903177, length = 56
[Episode 1684] total reward = 228.204163, length = 500
[Episode 1685] total reward = 224.199738, length = 500
[Episode 1686] total reward = 225.177307, length = 500
[Episode 1687] total reward = 27.121786, length = 63
[Episode 1688] total reward = 223.455994, length = 500
[Episode 1689] total reward = 230.191986, length = 500
[Episode 1690] total reward = 24.032169, length = 59
[Episode 1691] total reward = 222.251358, length = 500
[Episode 1692] total reward = 223.674652, length = 500
[Episode 1693] total reward = 25.357937, length = 60
[Episode 1694] total reward = 35.709560, length = 82
[Episode 1695] total reward = 223.548096, length = 500
[Episode 1696] total reward = 221.970428, length = 500
[Episode 1697] total reward = 31.641562, length = 74
[Episode 1698] total reward = 29.582079, length = 66
[Episode 1699] total reward = 33.787334, length = 75
[Episode 1700] total reward = 25.752272, length = 63
[Episode 1701] total reward = 25.795527, length = 58
[Episode 1702] total reward = 14.856286, length = 39
[Episode 1703] total reward = 32.076279, length = 76
[Episode 1704] total reward = 226.105820, length = 500
[Episode 1705] total reward = 221.271790, length = 500
[Episode 1706] total reward = 222.437439, length = 500
[Episode 1707] total reward = 225.142105, length = 500
[Episode 1708] total reward = 25.831913, length = 62
[Episode 1709] total reward = 223.051666, length = 500
[Episode 1710] total reward = 226.545303, length = 500
[Episode 1711] total reward = 28.917929, length = 67
[Episode 1712] total reward = 222.193542, length = 500
[Episode 1713] total reward = 224.602097, length = 500
[Episode 1714] total reward = 230.683807, length = 500
[Episode 1715] total reward = 31.006279, length = 72
[Episode 1716] total reward = 225.181183, length = 500
[Episode 1717] total reward = 37.160851, length = 86
[Episode 1718] total reward = 226.116974, length = 500
[Episode 1719] total reward = 227.435394, length = 500
[Episode 1720] total reward = 223.995514, length = 500
[Episode 1721] total reward = 225.470184, length = 500
[Episode 1722] total reward = 23.768692, length = 55
[Episode 1723] total reward = 26.834829, length = 58
[Episode 1724] total reward = 225.429398, length = 500
[Episode 1725] total reward = 29.718483, length = 71
[Episode 1726] total reward = 222.915070, length = 500
[Episode 1727] total reward = 224.215698, length = 500
[Episode 1728] total reward = 223.041153, length = 500
[Episode 1729] total reward = 223.670502, length = 500
[Episode 1730] total reward = 225.162903, length = 500
[Episode 1731] total reward = 231.637329, length = 500
[Episode 1732] total reward = 18.005898, length = 47
[Episode 1733] total reward = 223.788269, length = 500
[Episode 1734] total reward = 222.072372, length = 500
[Episode 1735] total reward = 222.786469, length = 500
[Episode 1736] total reward = 222.981445, length = 500
[Episode 1737] total reward = 227.621765, length = 500
[Episode 1738] total reward = 225.904282, length = 500
[Episode 1739] total reward = 221.315079, length = 500
[Episode 1740] total reward = 33.349636, length = 72
[Episode 1741] total reward = 224.067749, length = 500
[Episode 1742] total reward = 230.027527, length = 500
[Episode 1743] total reward = 25.504463, length = 61
[Episode 1744] total reward = 226.335159, length = 500
[Episode 1745] total reward = 27.673445, length = 64
[Episode 1746] total reward = 223.792892, length = 500
[Episode 1747] total reward = 225.551270, length = 500
[Episode 1748] total reward = 32.435738, length = 71
[Episode 1749] total reward = 20.357342, length = 52
[Episode 1750] total reward = 26.319916, length = 64
[Episode 1751] total reward = 223.097534, length = 500
[Episode 1752] total reward = 226.913391, length = 500
[Episode 1753] total reward = 31.328255, length = 77
[Episode 1754] total reward = 223.770630, length = 500
[Episode 1755] total reward = 224.597321, length = 500
[Episode 1756] total reward = 25.255577, length = 57
[Episode 1757] total reward = 31.783684, length = 75
[Episode 1758] total reward = 24.419420, length = 57
[Episode 1759] total reward = 30.919151, length = 78
[Episode 1760] total reward = 25.822958, length = 60
[Episode 1761] total reward = 226.266815, length = 500
[Episode 1762] total reward = 14.593423, length = 38
[Episode 1763] total reward = 16.853859, length = 41
[Episode 1764] total reward = 226.749725, length = 500
[Episode 1765] total reward = 227.013977, length = 500
[Episode 1766] total reward = 224.502869, length = 500
[Episode 1767] total reward = 224.825409, length = 500
[Episode 1768] total reward = 224.755096, length = 500
[Episode 1769] total reward = 224.501160, length = 500
[Episode 1770] total reward = 31.978397, length = 71
[Episode 1771] total reward = 223.502075, length = 500
[Episode 1772] total reward = 227.918915, length = 500
[Episode 1773] total reward = 224.642319, length = 500
[Episode 1774] total reward = 222.894318, length = 500
[Episode 1775] total reward = 225.076599, length = 500
[Episode 1776] total reward = 226.101349, length = 500
[Episode 1777] total reward = 223.208313, length = 500
[Episode 1778] total reward = 30.051146, length = 67
[Episode 1779] total reward = 227.482971, length = 500
[Episode 1780] total reward = 27.754976, length = 65
[Episode 1781] total reward = 225.770798, length = 500
[Episode 1782] total reward = 231.677917, length = 500
[Episode 1783] total reward = 226.944016, length = 500
[Episode 1784] total reward = 231.407379, length = 500
[Episode 1785] total reward = 15.689845, length = 42
[Episode 1786] total reward = 225.936462, length = 500
[Episode 1787] total reward = 229.063873, length = 500
[Episode 1788] total reward = 224.737579, length = 500
[Episode 1789] total reward = 227.469421, length = 500
[Episode 1790] total reward = 225.417374, length = 500
[Episode 1791] total reward = 224.536880, length = 500
[Episode 1792] total reward = 225.627548, length = 500
[Episode 1793] total reward = 26.422173, length = 63
[Episode 1794] total reward = 224.873932, length = 500
[Episode 1795] total reward = 225.416901, length = 500
[Episode 1796] total reward = 224.767868, length = 500
[Episode 1797] total reward = 226.045288, length = 500
[Episode 1798] total reward = 226.597366, length = 500
[Episode 1799] total reward = 225.445251, length = 500
[Episode 1800] total reward = 223.584595, length = 500
[Episode 1801] total reward = 227.132996, length = 500
[Episode 1802] total reward = 29.103165, length = 68
[Episode 1803] total reward = 225.464752, length = 500
[Episode 1804] total reward = 223.154907, length = 500
[Episode 1805] total reward = 26.169186, length = 61
[Episode 1806] total reward = 229.761383, length = 500
[Episode 1807] total reward = 228.263824, length = 500
[Episode 1808] total reward = 37.167908, length = 88
[Episode 1809] total reward = 227.208252, length = 500
[Episode 1810] total reward = 226.189148, length = 500
[Episode 1811] total reward = 225.328217, length = 500
[Episode 1812] total reward = 223.977844, length = 500
[Episode 1813] total reward = 224.260132, length = 500
[Episode 1814] total reward = 54.893150, length = 125
[Episode 1815] total reward = 226.415054, length = 500
[Episode 1816] total reward = 229.210480, length = 500
[Episode 1817] total reward = 222.060364, length = 500
[Episode 1818] total reward = 60.158699, length = 135
[Episode 1819] total reward = 23.114054, length = 58
[Episode 1820] total reward = 28.680519, length = 72
[Episode 1821] total reward = 23.967249, length = 57
[Episode 1822] total reward = 226.285446, length = 500
[Episode 1823] total reward = 23.738386, length = 61
[Episode 1824] total reward = 224.771729, length = 500
[Episode 1825] total reward = 225.875168, length = 500
[Episode 1826] total reward = 226.402237, length = 500
[Episode 1827] total reward = 228.976776, length = 500
[Episode 1828] total reward = 32.418190, length = 74
[Episode 1829] total reward = 20.333508, length = 54
[Episode 1830] total reward = 30.716209, length = 74
[Episode 1831] total reward = 224.686737, length = 500
[Episode 1832] total reward = 225.245636, length = 500
[Episode 1833] total reward = 223.409943, length = 500
[Episode 1834] total reward = 226.427322, length = 500
[Episode 1835] total reward = 16.419210, length = 42
[Episode 1836] total reward = 225.390137, length = 500
[Episode 1837] total reward = 223.617798, length = 500
[Episode 1838] total reward = 224.814545, length = 500
[Episode 1839] total reward = 225.078522, length = 500
[Episode 1840] total reward = 225.220154, length = 500
[Episode 1841] total reward = 30.851084, length = 69
[Episode 1842] total reward = 23.557344, length = 53
[Episode 1843] total reward = 20.052202, length = 49
[Episode 1844] total reward = 60.253059, length = 131
[Episode 1845] total reward = 19.458681, length = 47
[Episode 1846] total reward = 17.727287, length = 42
[Episode 1847] total reward = 224.744003, length = 500
[Episode 1848] total reward = 224.568481, length = 500
[Episode 1849] total reward = 227.478638, length = 500
[Episode 1850] total reward = 223.397797, length = 500
[Episode 1851] total reward = 224.526840, length = 500
[Episode 1852] total reward = 225.045273, length = 500
[Episode 1853] total reward = 223.818787, length = 500
[Episode 1854] total reward = 224.737930, length = 500
[Episode 1855] total reward = 16.839029, length = 44
[Episode 1856] total reward = 230.684982, length = 500
[Episode 1857] total reward = 225.611969, length = 500
[Episode 1858] total reward = 224.347321, length = 500
[Episode 1859] total reward = 23.403807, length = 53
[Episode 1860] total reward = 224.924713, length = 500
[Episode 1861] total reward = 224.830444, length = 500
[Episode 1862] total reward = 226.837677, length = 500
[Episode 1863] total reward = 26.653915, length = 63
[Episode 1864] total reward = 225.507141, length = 500
[Episode 1865] total reward = 223.443481, length = 500
[Episode 1866] total reward = 28.166878, length = 70
[Episode 1867] total reward = 226.016663, length = 500
[Episode 1868] total reward = 224.061295, length = 500
[Episode 1869] total reward = 225.483047, length = 500
[Episode 1870] total reward = 223.150452, length = 500
[Episode 1871] total reward = 230.269836, length = 500
[Episode 1872] total reward = 223.229858, length = 500
[Episode 1873] total reward = 225.498444, length = 500
[Episode 1874] total reward = 39.288128, length = 87
[Episode 1875] total reward = 225.141235, length = 500
[Episode 1876] total reward = 225.008026, length = 500
[Episode 1877] total reward = 224.074417, length = 500
[Episode 1878] total reward = 226.126602, length = 500
[Episode 1879] total reward = 38.670631, length = 88
[Episode 1880] total reward = 223.470184, length = 500
[Episode 1881] total reward = 222.917206, length = 500
[Episode 1882] total reward = 223.189423, length = 500
[Episode 1883] total reward = 25.128061, length = 60
[Episode 1884] total reward = 21.015203, length = 52
[Episode 1885] total reward = 224.219208, length = 500
[Episode 1886] total reward = 19.324650, length = 47
[Episode 1887] total reward = 226.499115, length = 500
[Episode 1888] total reward = 23.709139, length = 56
[Episode 1889] total reward = 28.346247, length = 63
[Episode 1890] total reward = 18.527803, length = 51
[Episode 1891] total reward = 223.721939, length = 500
[Episode 1892] total reward = 223.440613, length = 500
[Episode 1893] total reward = 227.741043, length = 500
[Episode 1894] total reward = 224.654907, length = 500
[Episode 1895] total reward = 225.811005, length = 500
[Episode 1896] total reward = 224.133545, length = 500
[Episode 1897] total reward = 224.804260, length = 500
[Episode 1898] total reward = 225.172897, length = 500
[Episode 1899] total reward = 224.214767, length = 500
[Episode 1900] total reward = 223.254852, length = 500
[Episode 1901] total reward = 224.911163, length = 500
[Episode 1902] total reward = 31.334652, length = 69
[Episode 1903] total reward = 225.166534, length = 500
[Episode 1904] total reward = 225.821381, length = 500
[Episode 1905] total reward = 224.741791, length = 500
[Episode 1906] total reward = 222.592484, length = 500
[Episode 1907] total reward = 224.194016, length = 500
[Episode 1908] total reward = 224.960510, length = 500
[Episode 1909] total reward = 224.352142, length = 500
[Episode 1910] total reward = 227.454178, length = 500
[Episode 1911] total reward = 228.027908, length = 500
[Episode 1912] total reward = 226.819870, length = 500
[Episode 1913] total reward = 224.211578, length = 500
[Episode 1914] total reward = 72.490288, length = 169
[Episode 1915] total reward = 227.387512, length = 500
[Episode 1916] total reward = 28.228001, length = 70
[Episode 1917] total reward = 224.361816, length = 500
[Episode 1918] total reward = 225.119858, length = 500
[Episode 1919] total reward = 224.805786, length = 500
[Episode 1920] total reward = 224.937317, length = 500
[Episode 1921] total reward = 224.793182, length = 500
[Episode 1922] total reward = 26.533291, length = 60
[Episode 1923] total reward = 26.717894, length = 60
[Episode 1924] total reward = 27.671450, length = 66
[Episode 1925] total reward = 226.466782, length = 500
[Episode 1926] total reward = 227.032715, length = 500
[Episode 1927] total reward = 77.170059, length = 166
[Episode 1928] total reward = 53.811985, length = 115
[Episode 1929] total reward = 224.393631, length = 500
[Episode 1930] total reward = 224.572571, length = 500
[Episode 1931] total reward = 224.710724, length = 500
[Episode 1932] total reward = 224.838959, length = 500
[Episode 1933] total reward = 226.040100, length = 500
[Episode 1934] total reward = 30.080240, length = 67
[Episode 1935] total reward = 225.057129, length = 500
[Episode 1936] total reward = 224.243439, length = 500
[Episode 1937] total reward = 227.040802, length = 500
[Episode 1938] total reward = 225.725739, length = 500
[Episode 1939] total reward = 223.580963, length = 500
[Episode 1940] total reward = 223.923859, length = 500
[Episode 1941] total reward = 227.563965, length = 500
[Episode 1942] total reward = 52.551834, length = 127
[Episode 1943] total reward = 224.184357, length = 500
[Episode 1944] total reward = 227.285370, length = 500
[Episode 1945] total reward = 225.098846, length = 500
[Episode 1946] total reward = 223.989899, length = 500
[Episode 1947] total reward = 224.425262, length = 500
[Episode 1948] total reward = 222.666687, length = 500
[Episode 1949] total reward = 226.447113, length = 500
[Episode 1950] total reward = 29.418652, length = 69
[Episode 1951] total reward = 227.833694, length = 500
[Episode 1952] total reward = 226.443054, length = 500
[Episode 1953] total reward = 225.020416, length = 500
[Episode 1954] total reward = 26.403502, length = 67
[Episode 1955] total reward = 230.095642, length = 500
[Episode 1956] total reward = 224.697296, length = 500
[Episode 1957] total reward = 224.997223, length = 500
[Episode 1958] total reward = 226.525436, length = 500
[Episode 1959] total reward = 226.685028, length = 500
[Episode 1960] total reward = 225.943909, length = 500
[Episode 1961] total reward = 223.376083, length = 500
[Episode 1962] total reward = 117.365982, length = 247
[Episode 1963] total reward = 229.072937, length = 500
[Episode 1964] total reward = 223.746063, length = 500
[Episode 1965] total reward = 35.563141, length = 84
[Episode 1966] total reward = 226.396759, length = 500
[Episode 1967] total reward = 41.950623, length = 94
[Episode 1968] total reward = 23.835777, length = 60
[Episode 1969] total reward = 229.114838, length = 500
[Episode 1970] total reward = 225.863907, length = 500
[Episode 1971] total reward = 226.847260, length = 500
[Episode 1972] total reward = 225.316360, length = 500
[Episode 1973] total reward = 226.225540, length = 500
[Episode 1974] total reward = 19.483252, length = 54
[Episode 1975] total reward = 226.025940, length = 500
[Episode 1976] total reward = 224.308578, length = 500
[Episode 1977] total reward = 227.258698, length = 500
[Episode 1978] total reward = 226.976532, length = 500
[Episode 1979] total reward = 225.261215, length = 500
[Episode 1980] total reward = 227.551773, length = 500
[Episode 1981] total reward = 225.054504, length = 500
[Episode 1982] total reward = 223.325653, length = 500
[Episode 1983] total reward = 224.044006, length = 500
[Episode 1984] total reward = 225.189316, length = 500
[Episode 1985] total reward = 225.656616, length = 500
[Episode 1986] total reward = 227.177979, length = 500
[Episode 1987] total reward = 128.740936, length = 287
[Episode 1988] total reward = 226.668121, length = 500
[Episode 1989] total reward = 224.096909, length = 500
[Episode 1990] total reward = 224.905167, length = 500
[Episode 1991] total reward = 227.185669, length = 500
[Episode 1992] total reward = 21.950415, length = 56
[Episode 1993] total reward = 225.498795, length = 500
[Episode 1994] total reward = 225.471146, length = 500
[Episode 1995] total reward = 26.322441, length = 63
[Episode 1996] total reward = 225.693451, length = 500
[Episode 1997] total reward = 222.021484, length = 500
[Episode 1998] total reward = 223.732422, length = 500
[Episode 1999] total reward = 222.593246, length = 500
Moviepy - Building video /home/jegou/SemProj2/videoRL/test-video-episode-2000.mp4.
Moviepy - Writing video /home/jegou/SemProj2/videoRL/test-video-episode-2000.mp4

t:   0%|          | 0/501 [00:00<?, ?it/s, now=None]t:   6%|▌         | 30/501 [00:00<00:01, 292.81it/s, now=None]t:  12%|█▏        | 60/501 [00:00<00:01, 286.96it/s, now=None]t:  18%|█▊        | 90/501 [00:00<00:01, 290.91it/s, now=None]t:  24%|██▍       | 120/501 [00:00<00:01, 294.06it/s, now=None]t:  30%|██▉       | 150/501 [00:00<00:01, 296.04it/s, now=None]t:  45%|████▍     | 223/501 [00:00<00:00, 441.36it/s, now=None]t:  63%|██████▎   | 314/501 [00:00<00:00, 592.81it/s, now=None]t:  81%|████████  | 407/501 [00:00<00:00, 698.95it/s, now=None]t: 100%|█████████▉| 500/501 [00:00<00:00, 768.81it/s, now=None]                                                               Moviepy - Done !
Moviepy - video ready /home/jegou/SemProj2/videoRL/test-video-episode-2000.mp4
[Episode 2000] total reward = 226.005096, length = 500

[ 2000 /  3001]
----------------------------------
actor loss = -12.942283
critic loss = 2.879678
entropy = 8.722209
mean return = 656.299624
mean length = 1467.91

Saving the model ... Done.

[Episode 2001] total reward = 226.088776, length = 500
[Episode 2002] total reward = 22.839436, length = 56
[Episode 2003] total reward = 222.539978, length = 500
[Episode 2004] total reward = 226.892517, length = 500
[Episode 2005] total reward = 225.317032, length = 500
[Episode 2006] total reward = 224.177460, length = 500
[Episode 2007] total reward = 26.667953, length = 62
[Episode 2008] total reward = 221.839569, length = 500
[Episode 2009] total reward = 225.725357, length = 500
[Episode 2010] total reward = 24.006908, length = 58
[Episode 2011] total reward = 66.796890, length = 149
[Episode 2012] total reward = 225.594391, length = 500
[Episode 2013] total reward = 225.180664, length = 500
[Episode 2014] total reward = 223.568451, length = 500
[Episode 2015] total reward = 223.948563, length = 500
[Episode 2016] total reward = 226.575562, length = 500
[Episode 2017] total reward = 225.558075, length = 500
[Episode 2018] total reward = 223.207031, length = 500
[Episode 2019] total reward = 227.424255, length = 500
[Episode 2020] total reward = 225.569611, length = 500
[Episode 2021] total reward = 226.360275, length = 500
[Episode 2022] total reward = 227.126007, length = 500
[Episode 2023] total reward = 227.222794, length = 500
[Episode 2024] total reward = 224.618454, length = 500
[Episode 2025] total reward = 225.307693, length = 500
[Episode 2026] total reward = 224.675095, length = 500
[Episode 2027] total reward = 224.496399, length = 500
[Episode 2028] total reward = 227.640717, length = 500
[Episode 2029] total reward = 225.037766, length = 500
[Episode 2030] total reward = 18.804920, length = 52
[Episode 2031] total reward = 224.488739, length = 500
[Episode 2032] total reward = 224.828186, length = 500
[Episode 2033] total reward = 224.242599, length = 500
[Episode 2034] total reward = 21.325100, length = 58
[Episode 2035] total reward = 227.387085, length = 500
[Episode 2036] total reward = 226.481598, length = 500
[Episode 2037] total reward = 227.210297, length = 500
[Episode 2038] total reward = 24.754250, length = 63
[Episode 2039] total reward = 223.710022, length = 500
[Episode 2040] total reward = 223.823334, length = 500
[Episode 2041] total reward = 226.521851, length = 500
[Episode 2042] total reward = 31.330486, length = 69
[Episode 2043] total reward = 23.009922, length = 59
[Episode 2044] total reward = 225.303986, length = 500
[Episode 2045] total reward = 20.253904, length = 52
[Episode 2046] total reward = 24.461685, length = 56
[Episode 2047] total reward = 23.381165, length = 58
[Episode 2048] total reward = 22.987972, length = 57
[Episode 2049] total reward = 224.892502, length = 500
[Episode 2050] total reward = 225.874481, length = 500
[Episode 2051] total reward = 57.171803, length = 125
[Episode 2052] total reward = 224.570160, length = 500
[Episode 2053] total reward = 226.217804, length = 500
[Episode 2054] total reward = 227.781067, length = 500
[Episode 2055] total reward = 225.521637, length = 500
[Episode 2056] total reward = 225.119476, length = 500
[Episode 2057] total reward = 227.635361, length = 500
[Episode 2058] total reward = 226.873901, length = 500
[Episode 2059] total reward = 227.544556, length = 500
[Episode 2060] total reward = 225.515045, length = 500
[Episode 2061] total reward = 226.862976, length = 500
[Episode 2062] total reward = 227.652954, length = 500
[Episode 2063] total reward = 224.205215, length = 500
[Episode 2064] total reward = 224.392792, length = 500
[Episode 2065] total reward = 225.531067, length = 500
[Episode 2066] total reward = 225.364761, length = 500
[Episode 2067] total reward = 224.538208, length = 500
[Episode 2068] total reward = 225.633072, length = 500
[Episode 2069] total reward = 227.335938, length = 500
[Episode 2070] total reward = 223.766312, length = 500
[Episode 2071] total reward = 226.010452, length = 500
[Episode 2072] total reward = 225.413605, length = 500
[Episode 2073] total reward = 226.588806, length = 500
[Episode 2074] total reward = 225.301910, length = 500
[Episode 2075] total reward = 224.825073, length = 500
[Episode 2076] total reward = 222.935913, length = 500
[Episode 2077] total reward = 225.741516, length = 500
[Episode 2078] total reward = 225.496338, length = 500
[Episode 2079] total reward = 223.725372, length = 500
[Episode 2080] total reward = 227.634262, length = 500
[Episode 2081] total reward = 226.759583, length = 500
[Episode 2082] total reward = 22.284187, length = 55
[Episode 2083] total reward = 223.827927, length = 500
[Episode 2084] total reward = 15.865023, length = 46
[Episode 2085] total reward = 22.730070, length = 56
[Episode 2086] total reward = 18.145390, length = 46
[Episode 2087] total reward = 223.204758, length = 500
[Episode 2088] total reward = 224.674225, length = 500
[Episode 2089] total reward = 225.547607, length = 500
[Episode 2090] total reward = 224.418152, length = 500
[Episode 2091] total reward = 224.726868, length = 500
[Episode 2092] total reward = 23.701244, length = 56
[Episode 2093] total reward = 224.358917, length = 500
[Episode 2094] total reward = 224.327438, length = 500
[Episode 2095] total reward = 224.295990, length = 500
[Episode 2096] total reward = 224.333832, length = 500
[Episode 2097] total reward = 226.453171, length = 500
[Episode 2098] total reward = 228.325867, length = 500
[Episode 2099] total reward = 227.091476, length = 500
[Episode 2100] total reward = 226.287994, length = 500
[Episode 2101] total reward = 227.190033, length = 500
[Episode 2102] total reward = 224.735779, length = 500
[Episode 2103] total reward = 224.860718, length = 500
[Episode 2104] total reward = 225.535339, length = 500
[Episode 2105] total reward = 225.802795, length = 500
[Episode 2106] total reward = 223.525116, length = 500
[Episode 2107] total reward = 225.640396, length = 500
[Episode 2108] total reward = 225.340485, length = 500
[Episode 2109] total reward = 223.636826, length = 500
[Episode 2110] total reward = 224.626434, length = 500
[Episode 2111] total reward = 224.721069, length = 500
[Episode 2112] total reward = 224.328262, length = 500
[Episode 2113] total reward = 225.421936, length = 500
[Episode 2114] total reward = 225.232239, length = 500
[Episode 2115] total reward = 224.588593, length = 500
[Episode 2116] total reward = 224.203445, length = 500
[Episode 2117] total reward = 222.610718, length = 500
[Episode 2118] total reward = 226.843872, length = 500
[Episode 2119] total reward = 226.813080, length = 500
[Episode 2120] total reward = 224.316803, length = 500
[Episode 2121] total reward = 19.861273, length = 52
[Episode 2122] total reward = 224.880798, length = 500
[Episode 2123] total reward = 22.869980, length = 56
[Episode 2124] total reward = 225.256195, length = 500
[Episode 2125] total reward = 226.351776, length = 500
[Episode 2126] total reward = 24.749304, length = 61
[Episode 2127] total reward = 224.748856, length = 500
[Episode 2128] total reward = 222.179489, length = 500
[Episode 2129] total reward = 26.282963, length = 63
[Episode 2130] total reward = 23.031231, length = 57
[Episode 2131] total reward = 226.223679, length = 500
[Episode 2132] total reward = 19.726587, length = 52
[Episode 2133] total reward = 225.555908, length = 500
[Episode 2134] total reward = 28.256008, length = 66
[Episode 2135] total reward = 227.443604, length = 500
[Episode 2136] total reward = 226.600357, length = 500
[Episode 2137] total reward = 224.691895, length = 500
[Episode 2138] total reward = 226.837036, length = 500
[Episode 2139] total reward = 226.175903, length = 500
[Episode 2140] total reward = 227.427185, length = 500
[Episode 2141] total reward = 223.431015, length = 500
[Episode 2142] total reward = 226.135498, length = 500
[Episode 2143] total reward = 223.328430, length = 500
[Episode 2144] total reward = 226.495300, length = 500
[Episode 2145] total reward = 224.663239, length = 500
[Episode 2146] total reward = 226.891144, length = 500
[Episode 2147] total reward = 225.090790, length = 500
[Episode 2148] total reward = 227.292068, length = 500
[Episode 2149] total reward = 227.251221, length = 500
[Episode 2150] total reward = 227.583817, length = 500
[Episode 2151] total reward = 223.721603, length = 500
[Episode 2152] total reward = 227.271912, length = 500
[Episode 2153] total reward = 223.514984, length = 500
[Episode 2154] total reward = 224.148315, length = 500
[Episode 2155] total reward = 226.775085, length = 500
[Episode 2156] total reward = 222.971191, length = 500
[Episode 2157] total reward = 227.327866, length = 500
[Episode 2158] total reward = 227.054214, length = 500
[Episode 2159] total reward = 23.384087, length = 59
[Episode 2160] total reward = 226.624542, length = 500
[Episode 2161] total reward = 227.015045, length = 500
[Episode 2162] total reward = 224.800888, length = 500
[Episode 2163] total reward = 54.797684, length = 122
[Episode 2164] total reward = 223.788879, length = 500
[Episode 2165] total reward = 24.597681, length = 59
[Episode 2166] total reward = 18.002438, length = 50
[Episode 2167] total reward = 21.369211, length = 53
[Episode 2168] total reward = 26.220646, length = 61
[Episode 2169] total reward = 223.486176, length = 500
[Episode 2170] total reward = 26.200937, length = 60
[Episode 2171] total reward = 54.429955, length = 118
[Episode 2172] total reward = 227.025558, length = 500
[Episode 2173] total reward = 224.512863, length = 500
[Episode 2174] total reward = 65.572258, length = 143
[Episode 2175] total reward = 47.443047, length = 102
[Episode 2176] total reward = 226.694855, length = 500
[Episode 2177] total reward = 226.800598, length = 500
[Episode 2178] total reward = 227.378021, length = 500
[Episode 2179] total reward = 223.300949, length = 500
[Episode 2180] total reward = 225.675735, length = 500
[Episode 2181] total reward = 230.079651, length = 500
[Episode 2182] total reward = 222.752914, length = 500
[Episode 2183] total reward = 228.178513, length = 500
[Episode 2184] total reward = 227.644409, length = 500
[Episode 2185] total reward = 227.388550, length = 500
[Episode 2186] total reward = 225.542969, length = 500
[Episode 2187] total reward = 223.204895, length = 500
[Episode 2188] total reward = 224.838379, length = 500
[Episode 2189] total reward = 34.519379, length = 78
[Episode 2190] total reward = 57.957897, length = 127
[Episode 2191] total reward = 223.876099, length = 500
[Episode 2192] total reward = 227.589035, length = 500
[Episode 2193] total reward = 225.731979, length = 500
[Episode 2194] total reward = 224.575165, length = 500
[Episode 2195] total reward = 224.488403, length = 500
